Date,Open,High,Low,Close,Adj Close,Volume
2020-12-03 00:00:00-05:00,214.61000061035156,216.3800048828125,213.64999389648438,214.24000549316406,205.9565887451172,25120900.0
2020-12-04 00:00:00-05:00,214.22000122070312,215.3800048828125,213.17999267578125,214.36000061035156,206.07192993164062,24666000.0
2020-12-07 00:00:00-05:00,214.3699951171875,215.5399932861328,212.99000549316406,214.2899932861328,206.00460815429688,24620000.0
2020-12-08 00:00:00-05:00,213.97000122070312,216.9499969482422,212.88999938964844,216.00999450683594,207.65809631347656,23284100.0
2020-12-09 00:00:00-05:00,215.16000366210938,215.22999572753906,211.2100067138672,211.8000030517578,203.61093139648438,32440600.0
2020-12-10 00:00:00-05:00,211.77000427246094,213.0800018310547,210.36000061035156,210.52000427246094,202.38037109375,26733300.0
2020-12-11 00:00:00-05:00,210.0500030517578,213.32000732421875,209.11000061035156,213.25999450683594,205.01443481445312,30979400.0
2020-12-14 00:00:00-05:00,213.10000610351562,216.2100067138672,212.8800048828125,214.1999969482422,205.91812133789062,28798400.0
2020-12-15 00:00:00-05:00,215.1699981689453,215.4199981689453,212.24000549316406,214.1300048828125,205.850830078125,27000600.0
2020-12-16 00:00:00-05:00,214.75,220.11000061035156,214.72000122070312,219.27999877929688,210.80169677734375,35023300.0
2020-12-17 00:00:00-05:00,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,210.936279296875,32515800.0
2020-12-18 00:00:00-05:00,218.58999633789062,219.69000244140625,216.02000427246094,218.58999633789062,210.1383514404297,63354900.0
2020-12-21 00:00:00-05:00,217.5500030517578,224.0,217.27999877929688,222.58999633789062,213.98370361328125,37181900.0
2020-12-22 00:00:00-05:00,222.69000244140625,225.6300048828125,221.85000610351562,223.94000244140625,215.28150939941406,22612200.0
2020-12-23 00:00:00-05:00,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246094,212.4744110107422,18699600.0
2020-12-24 00:00:00-05:00,221.4199981689453,223.61000061035156,221.1999969482422,222.75,214.1374969482422,10550600.0
2020-12-25 00:00:00-05:00,221.4199981689453,223.61000061035156,221.1999969482422,222.75,214.1374969482422,10550600.0
2020-12-28 00:00:00-05:00,224.4499969482422,226.02999877929688,223.02000427246094,224.9600067138672,216.26210021972656,17933500.0
2020-12-29 00:00:00-05:00,226.30999755859375,227.17999267578125,223.5800018310547,224.14999389648438,215.48338317871094,17403200.0
2020-12-30 00:00:00-05:00,225.22999572753906,225.6300048828125,221.47000122070312,221.67999267578125,213.10890197753906,20272300.0
2020-12-31 00:00:00-05:00,221.6999969482422,223.0,219.67999267578125,222.4199981689453,213.82028198242188,20942100.0
2021-01-01 00:00:00-05:00,221.6999969482422,223.0,219.67999267578125,222.4199981689453,213.82028198242188,20942100.0
2021-01-04 00:00:00-05:00,222.52999877929688,223.0,214.80999755859375,217.69000244140625,209.27316284179688,37130100.0
2021-01-05 00:00:00-05:00,217.25999450683594,218.52000427246094,215.6999969482422,217.89999389648438,209.47503662109375,23823000.0
2021-01-06 00:00:00-05:00,212.1699981689453,216.49000549316406,211.94000244140625,212.25,204.04351806640625,35930700.0
2021-01-07 00:00:00-05:00,214.0399932861328,219.33999633789062,213.7100067138672,218.2899932861328,209.84994506835938,27694500.0
2021-01-08 00:00:00-05:00,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,211.12852478027344,22956200.0
2021-01-11 00:00:00-05:00,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,209.08091735839844,23031300.0
2021-01-12 00:00:00-05:00,216.5,217.10000610351562,213.32000732421875,214.92999267578125,206.61985778808594,23249300.0
2021-01-13 00:00:00-05:00,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,207.97537231445312,20087100.0
2021-01-14 00:00:00-05:00,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,204.78372192382812,29480800.0
2021-01-15 00:00:00-05:00,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,204.42800903320312,31746500.0
2021-01-18 00:00:00-05:00,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,204.42800903320312,31746500.0
2021-01-19 00:00:00-05:00,213.75,216.97999572753906,212.6300048828125,216.44000244140625,208.0714569091797,30480900.0
2021-01-20 00:00:00-05:00,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,215.66603088378906,37777300.0
2021-01-21 00:00:00-05:00,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,216.2716522216797,30709400.0
2021-01-22 00:00:00-05:00,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,217.2137908935547,30172700.0
2021-01-25 00:00:00-05:00,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,220.6553497314453,33152100.0
2021-01-26 00:00:00-05:00,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,223.3471221923828,49169600.0
2021-01-27 00:00:00-05:00,238.0,240.44000244140625,230.13999938964844,232.89999389648438,223.89501953125,69870600.0
2021-01-28 00:00:00-05:00,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,229.69192504882812,49111200.0
2021-01-29 00:00:00-05:00,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,222.99143981933594,42503100.0
2021-02-01 00:00:00-05:00,235.05999755859375,242.5,232.42999267578125,239.64999389648438,230.38406372070312,33314200.0
2021-02-02 00:00:00-05:00,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,230.24949645996094,25916300.0
2021-02-03 00:00:00-05:00,239.57000732421875,245.08999633789062,239.25999450683594,243.0,233.6045379638672,27158100.0
2021-02-04 00:00:00-05:00,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,232.65284729003906,25296100.0
2021-02-05 00:00:00-05:00,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,232.8354949951172,18054800.0
2021-02-08 00:00:00-05:00,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,233.09507751464844,22211900.0
2021-02-09 00:00:00-05:00,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,234.34478759765625,23565000.0
2021-02-10 00:00:00-05:00,245.0,245.9199981689453,240.88999938964844,242.82000732421875,233.4315185546875,22186700.0
2021-02-11 00:00:00-05:00,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,235.03695678710938,15751100.0
2021-02-12 00:00:00-05:00,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,235.5176239013672,16561100.0
2021-02-15 00:00:00-05:00,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,235.5176239013672,16561100.0
2021-02-16 00:00:00-05:00,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,234.27748107910156,26728500.0
2021-02-17 00:00:00-05:00,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,235.298828125,21653500.0
2021-02-18 00:00:00-05:00,241.8000030517578,243.92999267578125,240.86000061035156,243.7899932861328,234.90377807617188,16925600.0
2021-02-19 00:00:00-05:00,243.75,243.86000061035156,240.17999267578125,240.97000122070312,232.18661499023438,25262600.0
2021-02-22 00:00:00-05:00,237.4199981689453,237.92999267578125,232.39999389648438,234.50999450683594,225.96206665039062,36446900.0
2021-02-23 00:00:00-05:00,230.3300018310547,234.8300018310547,228.72999572753906,233.27000427246094,224.7672576904297,30228700.0
2021-02-24 00:00:00-05:00,230.00999450683594,235.1999969482422,229.0,234.5500030517578,226.00062561035156,26339700.0
2021-02-25 00:00:00-05:00,232.0800018310547,234.58999633789062,227.8800048828125,228.99000549316406,220.6432647705078,39542200.0
2021-02-26 00:00:00-05:00,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,223.90969848632812,37819200.0
2021-03-01 00:00:00-05:00,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,228.3035125732422,25324000.0
2021-03-02 00:00:00-05:00,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,225.3453826904297,22812500.0
2021-03-03 00:00:00-05:00,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,219.26536560058594,34029500.0
2021-03-04 00:00:00-05:00,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,218.46563720703125,44727800.0
2021-03-05 00:00:00-05:00,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,223.1581268310547,41872800.0
2021-03-08 00:00:00-05:00,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,219.1016082763672,35267400.0
2021-03-09 00:00:00-05:00,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,225.25869750976562,33080500.0
2021-03-10 00:00:00-05:00,237.0,237.0,232.0399932861328,232.4199981689453,223.9482421875,29746800.0
2021-03-11 00:00:00-05:00,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,228.48654174804688,29907600.0
2021-03-12 00:00:00-05:00,234.00999450683594,235.82000732421875,233.22999572753906,235.75,227.15689086914062,22653700.0
2021-03-15 00:00:00-04:00,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,226.25112915039062,26034900.0
2021-03-16 00:00:00-04:00,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,229.04542541503906,28092200.0
2021-03-17 00:00:00-04:00,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,228.3998565673828,29562100.0
2021-03-18 00:00:00-04:00,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,222.3101806640625,34833000.0
2021-03-19 00:00:00-04:00,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,221.95370483398438,46430700.0
2021-03-22 00:00:00-04:00,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,227.38815307617188,30127000.0
2021-03-23 00:00:00-04:00,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,228.92015075683594,31638400.0
2021-03-24 00:00:00-04:00,237.85000610351562,238.0,235.32000732421875,235.4600067138672,226.87744140625,25620100.0
2021-03-25 00:00:00-04:00,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,223.87115478515625,34061900.0
2021-03-26 00:00:00-04:00,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,227.86026000976562,25479900.0
2021-03-29 00:00:00-04:00,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,226.66546630859375,25227500.0
2021-03-30 00:00:00-04:00,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,223.3990478515625,24792000.0
2021-03-31 00:00:00-04:00,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,227.17613220214844,43623500.0
2021-04-01 00:00:00-04:00,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,233.5163116455078,30338000.0
2021-04-02 00:00:00-04:00,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,233.5163116455078,30338000.0
2021-04-05 00:00:00-04:00,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,239.9913330078125,36910600.0
2021-04-06 00:00:00-04:00,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,238.82542419433594,22931900.0
2021-04-07 00:00:00-04:00,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,240.79104614257812,22719800.0
2021-04-08 00:00:00-04:00,252.77000427246094,254.13999938964844,252.0,253.25,244.0189971923828,23625200.0
2021-04-09 00:00:00-04:00,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,246.5242156982422,24326800.0
2021-04-12 00:00:00-04:00,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,246.58201599121094,27148700.0
2021-04-13 00:00:00-04:00,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,249.0679473876953,23837500.0
2021-04-14 00:00:00-04:00,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,246.273681640625,23070900.0
2021-04-15 00:00:00-04:00,257.92999267578125,259.92999267578125,257.7300109863281,259.5,250.04115295410156,25627500.0
2021-04-16 00:00:00-04:00,259.4700012207031,261.0,257.6000061035156,260.739990234375,251.2360076904297,24878600.0
2021-04-19 00:00:00-04:00,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,249.30885314941406,23209300.0
2021-04-20 00:00:00-04:00,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,248.8463897705078,19722900.0
2021-04-21 00:00:00-04:00,258.94000244140625,260.67999267578125,257.25,260.5799865722656,251.08175659179688,24030400.0
2021-04-22 00:00:00-04:00,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,247.79608154296875,25606200.0
2021-04-23 00:00:00-04:00,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,251.63101196289062,21462600.0
2021-04-26 00:00:00-04:00,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,252.0164794921875,19763300.0
2021-04-27 00:00:00-04:00,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,252.42120361328125,31014200.0
2021-04-28 00:00:00-04:00,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,245.2812042236328,46903100.0
2021-04-29 00:00:00-04:00,255.4600067138672,256.1000061035156,249.0,252.50999450683594,243.30593872070312,40589000.0
2021-04-30 00:00:00-04:00,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,242.98797607421875,30945100.0
2021-05-03 00:00:00-04:00,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,242.6796417236328,19626600.0
2021-05-04 00:00:00-04:00,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,238.75799560546875,32756100.0
2021-05-05 00:00:00-04:00,249.05999755859375,249.5,245.82000732421875,246.47000122070312,237.4861602783203,21901300.0
2021-05-06 00:00:00-04:00,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,240.62728881835938,26491100.0
2021-05-07 00:00:00-04:00,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,243.2577667236328,27032900.0
2021-05-10 00:00:00-04:00,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,238.17022705078125,29299900.0
2021-05-11 00:00:00-04:00,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,237.2548370361328,33641600.0
2021-05-12 00:00:00-04:00,242.1699981689453,244.3800048828125,238.07000732421875,239.0,230.28839111328125,36684400.0
2021-05-13 00:00:00-04:00,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,234.17149353027344,29624300.0
2021-05-14 00:00:00-04:00,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,239.1048583984375,23901100.0
2021-05-17 00:00:00-04:00,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,236.2431182861328,24970200.0
2021-05-18 00:00:00-04:00,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,234.21969604492188,20168000.0
2021-05-19 00:00:00-04:00,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,234.7991485595703,25739800.0
2021-05-20 00:00:00-04:00,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,238.04412841796875,21800700.0
2021-05-21 00:00:00-04:00,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,236.7789764404297,21863100.0
2021-05-24 00:00:00-04:00,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,242.197021484375,21411500.0
2021-05-25 00:00:00-04:00,251.77000427246094,252.75,250.82000732421875,251.72000122070312,243.10479736328125,17704300.0
2021-05-26 00:00:00-04:00,251.42999267578125,252.94000244140625,250.75,251.49000549316406,242.88270568847656,17771600.0
2021-05-27 00:00:00-04:00,251.1699981689453,251.47999572753906,249.25,249.30999755859375,240.77728271484375,24426200.0
2021-05-28 00:00:00-04:00,251.0,252.0800018310547,249.55999755859375,249.67999267578125,241.1346435546875,18270200.0
2021-05-31 00:00:00-04:00,251.0,252.0800018310547,249.55999755859375,249.67999267578125,241.1346435546875,18270200.0
2021-06-01 00:00:00-04:00,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,238.93263244628906,23213300.0
2021-06-02 00:00:00-04:00,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,238.83609008789062,19406700.0
2021-06-03 00:00:00-04:00,245.22000122070312,246.33999633789062,243.0,245.7100067138672,237.30050659179688,25307700.0
2021-06-04 00:00:00-04:00,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,242.20663452148438,25281100.0
2021-06-07 00:00:00-04:00,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,245.123291015625,23079200.0
2021-06-08 00:00:00-04:00,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,243.9257354736328,22455000.0
2021-06-09 00:00:00-04:00,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,244.9108123779297,17937600.0
2021-06-10 00:00:00-04:00,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,248.43585205078125,24563600.0
2021-06-11 00:00:00-04:00,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,249.06365966796875,18999700.0
2021-06-14 00:00:00-04:00,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,250.99522399902344,19150500.0
2021-06-15 00:00:00-04:00,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,249.51751708984375,18038900.0
2021-06-16 00:00:00-04:00,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,248.57107543945312,27220000.0
2021-06-17 00:00:00-04:00,256.07000732421875,261.75,256.010009765625,260.8999938964844,251.97061157226562,27565500.0
2021-06-18 00:00:00-04:00,259.6300048828125,262.29998779296875,258.75,259.42999267578125,250.5509033203125,37202200.0
2021-06-21 00:00:00-04:00,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,253.64141845703125,26696100.0
2021-06-22 00:00:00-04:00,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,256.4228515625,24694100.0
2021-06-23 00:00:00-04:00,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,256.1910705566406,19518700.0
2021-06-24 00:00:00-04:00,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,257.5624694824219,21446900.0
2021-06-25 00:00:00-04:00,266.2300109863281,267.25,264.760009765625,265.0199890136719,255.9496307373047,25611100.0
2021-06-28 00:00:00-04:00,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,259.5229797363281,19590000.0
2021-06-29 00:00:00-04:00,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,262.11126708984375,19937800.0
2021-06-30 00:00:00-04:00,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,261.6283264160156,21656500.0
2021-07-01 00:00:00-04:00,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,262.3044738769531,16725300.0
2021-07-02 00:00:00-04:00,272.82000732421875,278.0,272.5,277.6499938964844,268.1473388671875,26458000.0
2021-07-05 00:00:00-04:00,272.82000732421875,278.0,272.5,277.6499938964844,268.1473388671875,26458000.0
2021-07-06 00:00:00-04:00,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,268.156982421875,31565600.0
2021-07-07 00:00:00-04:00,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,270.34930419921875,23260000.0
2021-07-08 00:00:00-04:00,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,267.9252624511719,24618600.0
2021-07-09 00:00:00-04:00,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,268.42742919921875,23916700.0
2021-07-12 00:00:00-04:00,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,267.8285827636719,18931700.0
